"date","label","lat","long","id","seven_day_rainfall_average","three_day_rainfall_average","temp_high_0","temp_high_1","temp_high_2","temp_low_0","temp_low_1","temp_low_2","humidity_0","humidity_1","humidity_2","cloud_cover_day_of","wind_speed_day_of"
"2017/09/01","1","41.67083356","-123.6372752","1241","0","0","76.28","87.18","90.72","52.66","56.32","60.55","0.37","0.29","0.27","0.1298126984","3.15"
"2017/09/01","1","41.65178712","-123.6102698","1242","0","0","77.74","89.45","91.98","54.75","56.86","69.94","0.33","0.26","0.25","0.1298126984","3.15"
"2017/09/01","1","41.51416782","-123.3420191","1243","0","0","72.86","83.86","86.43","49.07","53.32","58.97","0.47","0.36","0.37","0.1298126984","3.2"
"2017/09/01","1","41.37917081","-123.103424","1244","0","0","80.87","89.72","91.3","53.12","56.24","62.3","0.35","0.28","0.29","0.1298126984","3.91"
"2017/09/01","1","41.36250342","-123.0718904","1245","0","0","84.34","92.18","93.63","55.55","57.24","63.92","0.32","0.27","0.26","0.1298126984","3.86"
"2017/09/01","1","41.67083356","-123.6261191","1246","0","0","76.42","87.62","90.71","52.58","55.82","60.47","0.36","0.28","0.27","0.1298126984","3.14"
"2017/09/01","1","41.51250095","-123.3232629","1247","0","0","71.21","82.19","84.55","47.46","51.72","57.61","0.47","0.37","0.39","0.1298126984","3.25"
"2017/09/01","1","41.49166756","-123.2891571","1248","0","0","79.5","90.07","92.36","55.37","59.71","65.66","0.35","0.28","0.29","0.1298126984","3.37"
"2017/09/01","1","41.41250201","-123.1443454","1249","0","0","75.81","84.75","85.98","48.81","51.83","56.57","0.42","0.34","0.35","0.1298126984","3.79"
"2017/09/01","1","41.65654862","-123.592324","1251","0","0","79.17","91.62","93.75","56.46","57.56","72.78","0.3","0.23","0.23","0.1298126984","3.01"
"2017/09/01","1","41.38869253","-123.0849566","1252","0","0","83.22","91.23","92.69","55.73","57.11","64.19","0.32","0.27","0.26","0.1298126984","3.84"
"2017/09/01","1","41.37083395","-123.0487847","1253","0","0","78.76","86.07","87.21","51.06","52.6","58.24","0.37","0.31","0.3","0.1298126984","3.96"
"2017/09/01","1","41.36250062","-123.0330261","1254","0","0","84.58","91.89","92.87","57.09","57.32","64.34","0.3","0.25","0.24","0.1298126984","3.98"
"2017/09/01","1","41.68750022","-123.6358223","1255","0","0","72.71","83.49","87.14","47.94","52.71","56.89","0.42","0.33","0.31","0.1298126984","3.18"
"2017/09/01","1","41.42291965","-123.1418716","1256","0","0","76.83","85.82","87.04","50.16","53.03","58.09","0.4","0.33","0.34","0.1298126984","3.76"
"2017/09/01","1","41.39417047","-123.0785109","1257","0","0","81.53","89.37","90.79","54.38","56.71","62.59","0.33","0.28","0.27","0.1298126984","3.85"
"2017/09/01","1","41.37708431","-123.0356206","1259","0","0","80.84","88.11","88.9","53.76","54.99","60.29","0.33","0.28","0.27","0.1298126984","4.07"
"2017/09/01","1","41.41369196","-123.0942179","1260","0","0","80.56","89.24","89.81","54.14","55.44","60.86","0.35","0.29","0.29","0.1298126984","3.67"
"2017/09/01","1","41.39305642","-123.0556637","1261","0","0","76.76","84.03","85.24","49.68","51.19","56.73","0.39","0.33","0.31","0.1298126984","3.84"
"2017/09/01","1","41.37916689","-123.0256787","1262","0","0","82.37","89.59","90.24","55.7","56.84","62","0.31","0.26","0.25","0.1298126984","4.13"
"2017/09/01","1","41.45750125","-123.1563603","1264","0","0","74.06","84.27","85.59","47.96","52.07","56.33","0.43","0.34","0.35","0.1298126984","3.63"
"2017/09/01","1","41.44464492","-123.1529184","1265","0","0","77.22","87.32","88.61","52.41","55.29","60.74","0.38","0.31","0.31","0.1298126984","3.75"
"2017/09/01","1","41.6708347","-123.5424488","1268","0","0","77.52","90.13","92.12","52.81","54.41","62.06","0.34","0.27","0.24","0.1298126984","2.93"
"2017/09/01","1","41.54583469","-123.3033123","1269","0","0","72.67","83.84","86.2","48.91","53.04","59.29","0.45","0.35","0.36","0.1298126984","3.23"
"2017/09/01","1","41.44583535","-123.1186493","1270","0","0","75.76","85.87","87.15","49.57","52.91","56.98","0.4","0.33","0.33","0.1298126984","3.71"
"2017/09/01","1","41.40000312","-123.0428912","1271","0","0","75.81","83.01","84.04","49.11","50.25","55.54","0.39","0.33","0.31","0.1298126984","4.03"
"2017/09/01","1","41.42916729","-123.0703652","1273","0","0","77.18","85.69","86.42","51.18","51.32","54.67","0.39","0.32","0.32","0.1298126984","3.55"
"2017/09/01","1","41.41250294","-123.049898","1274","0","0","76.45","83.71","85.05","50.01","51.6","57.1","0.38","0.32","0.31","0.1298126984","3.81"
"2017/09/01","1","41.39583355","-123.0016754","1275","0","0","79.19","86.25","86.38","53.04","53.24","58.18","0.32","0.28","0.26","0.1298126984","3.94"
"2017/09/01","1","41.4553592","-123.1113107","1277","0","0","74.7","85.18","86.05","48.67","52.12","56.25","0.41","0.33","0.34","0.1298126984","3.84"
"2017/09/01","1","41.43750129","-123.0694926","1279","0","0","77.74","86.3","87.15","51.92","52.14","55.61","0.38","0.32","0.31","0.1298126984","3.54"
"2017/09/01","1","41.41250134","-123.0165611","1280","0","0","77.95","85.11","85.88","51.8","52.7","57.53","0.35","0.3","0.28","0.1298126984","3.98"
"2017/09/01","1","41.73916836","-123.6369657","1281","0","0","75.34","85.26","90.07","52.18","57.31","60.29","0.4","0.31","0.3","0.1298126984","3.31"
"2017/09/01","1","41.68583533","-123.5210351","1282","0","0","80.69","93.26","94.92","57.62","65.01","71.07","0.31","0.24","0.23","0.1298126984","2.89"
"2017/09/01","1","41.45416801","-123.08443","1283","0","0","78.18","88.3","89.24","53.75","54.95","59.11","0.36","0.3","0.3","0.1298126984","3.77"
"2017/09/01","1","41.42708481","-123.0358527","1284","0","0","75.06","83.05","83.79","47.44","47.5","50.66","0.42","0.36","0.34","0.1298126984","3.79"
"2017/09/01","1","41.40416689","-122.9841179","1285","0","0","80","87.04","87.51","53.81","50.49","59.15","0.34","0.28","0.27","0.1298126984","3.73"
"2017/09/01","1","41.74166717","-123.6172068","1286","0","0","78.69","89.04","93.08","55.16","59.56","63.39","0.35","0.27","0.27","0.1298126984","3.27"
"2017/09/01","1","41.41875098","-123.0033954","1287","0","0","79.09","86.25","87.12","53.1","50.16","58.93","0.35","0.29","0.28","0.1298126984","3.62"
"2017/09/01","1","41.74375099","-123.6016733","1288","0","0","78.23","88.71","92.51","54.44","58.45","62.75","0.36","0.28","0.27","0.1298126984","3.29"
"2017/09/01","1","41.75416689","-123.5965961","1291","0","0","74.11","84.53","88.32","49.9","54.25","58.48","0.41","0.33","0.32","0.1298126984","3.34"
"2017/09/01","1","41.43416885","-122.9898111","1292","0","0","80.62","87.97","89.51","55.09","51.7","60.64","0.34","0.28","0.27","0.1298126984","3.67"
"2017/09/01","1","41.76666825","-123.6095027","1293","0","0","70.97","81.22","85.23","45.86","51.78","55.44","0.46","0.37","0.36","0.1298126984","3.35"
"2017/09/01","1","41.44464491","-122.9972789","1294","0","0","76.24","84.51","85.41","51.64","48.63","57.33","0.4","0.32","0.31","0.1298126984","3.28"
"2017/09/01","1","41.77083356","-123.5951831","1295","0","0","69.26","79.64","83.38","43.81","49.55","53.48","0.5","0.39","0.38","0.1298126984","3.4"
"2017/09/01","1","41.73690819","-123.5506109","1296","0","0","81.07","93.32","95.45","58.09","60.55","70.58","0.32","0.24","0.24","0.1298126984","3.02"
"2017/09/01","1","41.47083355","-123.0215349","1297","0","0","75.46","84.5","85.37","50.77","49.7","53.42","0.41","0.34","0.35","0.1298126984","3.88"
"2017/09/01","1","41.75416892","-123.5686724","1298","0","0","76.11","88.08","90.3","52.44","54.85","60.29","0.39","0.3","0.29","0.1298126984","2.92"
"2017/09/01","1","41.47500049","-123.0183204","1299","0","0","75.34","84.54","85.25","50.73","49.63","53.37","0.4","0.34","0.34","0.1298126984","4.04"
"2017/09/01","1","41.45416868","-122.9899216","1300","0","0","73.45","82.4","84.11","48.99","45.73","55.14","0.45","0.35","0.34","0.1298126984","3.31"
"2017/09/01","1","41.76250131","-123.5679598","1301","0","0","76.36","88.35","90.56","52.57","55.24","60.54","0.39","0.3","0.29","0.1298126984","2.95"
"2017/09/01","1","41.48750062","-123.03649","1302","0","0","77.25","86.51","87.44","55.04","52.73","56.93","0.38","0.31","0.31","0.1298126984","4.14"
"2017/09/01","1","41.49166716","-123.0277151","1303","0","0","78.63","88.04","89.1","56.44","54.18","58.35","0.36","0.29","0.29","0.1298126984","3.87"
"2017/09/01","1","41.45416729","-122.962124","1304","0","0","74.99","83.47","85.4","50.06","50.33","56.69","0.44","0.34","0.33","0.1298126984","3.28"
"2017/09/01","1","41.77083559","-123.5672521","1305","0","0","75.45","87.47","89.67","51.46","54.14","59.56","0.4","0.3","0.3","0.1298126984","2.98"
"2017/09/01","1","41.76250131","-123.5344438","1306","0","0","73.68","86.12","88.17","49.25","51.42","59.98","0.42","0.32","0.31","0.1298126984","3.22"
"2017/09/01","1","41.74524153","-123.5108005","1307","0","0","79.2","91.63","93.62","55.42","56.73","65.53","0.36","0.27","0.27","0.1298126984","3.08"
"2017/09/01","1","41.47500156","-122.9849548","1308","0","0","74.88","83.96","84.48","44.92","47.77","51.01","0.44","0.35","0.34","0.1298126984","3.55"
"2017/09/01","1","41.46666979","-122.9802678","1309","0","0","75.78","84.25","85.27","45.67","47.79","57.34","0.43","0.34","0.33","0.1298126984","3.4"
"2017/09/01","1","41.75416763","-123.4960609","1310","0","0","77.8","90.39","92.1","53.18","53.72","62.14","0.38","0.29","0.28","0.1298126984","3.13"
"2017/09/01","1","41.48988268","-123.0004854","1311","0","0","73.66","83.49","83.41","47.95","47.68","55.88","0.44","0.35","0.36","0.1298126984","4.19"
"2017/09/01","1","41.77083559","-123.5225583","1312","0","0","71.78","84.51","86.52","47.04","48.28","56.7","0.46","0.34","0.34","0.1298126984","3.33"
"2017/09/01","1","41.77083464","-123.48345","1313","0","0","75.65","88.51","90.34","49.7","49.42","57.47","0.42","0.32","0.31","0.1298126984","3.31"
"2017/09/01","1","40.14583353","-119.4664172","1314","0","0","87.61","90.45","91.52","50.26","54.88","56.32","0.34","0.28","0.2","0.1298126984","6.16"
"2017/09/01","1","40.12797805","-119.4381423","1315","0","0","87.51","90.36","91.49","50.31","55","56.33","0.34","0.28","0.2","0.1298126984","6.16"
"2017/09/01","1","40.1625002","-119.4739316","1316","0","0","89.62","92.44","93.46","52.13","56.72","58.23","0.32","0.26","0.19","0.1298126984","6.16"
"2017/09/01","1","40.15416687","-119.4592696","1317","0","0","85.14","87.98","89.02","47.75","52.37","53.82","0.37","0.3","0.22","0.1298126984","6.16"
"2017/09/01","1","40.16250082","-119.4630275","1318","0","0","86.36","89.2","90.22","48.9","53.52","55","0.35","0.29","0.21","0.1298126984","6.16"
"2017/09/01","1","40.13750184","-119.4299656","1319","0","0","89.17","92.02","93.13","51.92","56.62","57.96","0.32","0.26","0.19","0.1298126984","6.16"
"2017/09/01","1","40.17916687","-119.4705527","1320","0","0","87.13","89.35","90.41","48.71","53.13","53.46","0.36","0.29","0.21","0.1298126984","6.28"
"2017/09/01","1","40.22083454","-119.5385397","1321","0","0","96.21","98.36","99.3","57.26","61.43","61.47","0.26","0.22","0.16","0.1298126984","6.89"
"2017/09/01","1","40.19953906","-119.5040151","1322","0","0","93.19","95.35","96.39","54.47","58.62","58.98","0.29","0.24","0.17","0.1298126984","6.85"
"2017/09/01","1","40.17916687","-119.4596456","1323","0","0","85.81","88.05","89.12","47.43","51.87","52.21","0.37","0.31","0.22","0.1298126984","6.28"
"2017/09/01","1","40.16250184","-119.44122","1324","0","0","87.41","90.26","91.3","50","54.67","56.1","0.34","0.28","0.21","0.1298126984","6.16"
"2017/09/01","1","40.14166812","-119.4045863","1325","0","0","91.63","94.49","95.61","54.4","59.14","60.45","0.29","0.24","0.18","0.1298126984","6.16"
"2017/09/01","1","40.15833377","-119.4120814","1326","0","0","91.39","94.25","95.32","54.07","58.79","60.15","0.3","0.24","0.18","0.1298126984","6.16"
"2017/09/01","1","40.14583353","-119.3901052","1327","0","0","93.05","95.91","97.03","55.82","60.59","61.88","0.28","0.23","0.17","0.1298126984","6.16"
"2017/09/01","1","40.19583354","-119.4671823","1328","0","0","86.58","88.83","89.83","48.11","52.56","52.79","0.36","0.3","0.22","0.1298126984","6.28"
"2017/09/01","1","40.25416687","-119.5482651","1329","0","0","95.42","96.73","98.38","56.22","60.94","60.17","0.27","0.22","0.16","0.1298126984","6.96"
"2017/09/01","1","40.22916879","-119.5205022","1330","0","0","94.51","95.91","97.53","55.59","60.3","59.75","0.27","0.23","0.16","0.1298126984","6.95"
"2017/09/01","1","40.21250274","-119.491104","1331","0","0","90.67","92.86","93.85","51.92","56.1","56.43","0.32","0.26","0.19","0.1298126984","6.87"
"2017/09/01","1","40.1791694","-119.4323806","1332","0","0","88.23","90.47","91.56","49.89","54.38","54.75","0.34","0.28","0.21","0.1298126984","6.28"
"2017/09/01","1","40.15833479","-119.3902751","1333","0","0","92.86","95.72","96.81","55.58","60.34","61.64","0.28","0.23","0.17","0.1298126984","6.15"
"2017/09/01","1","40.2625002","-119.5520696","1334","0","0","95.2","96.5","98.15","55.93","60.66","59.84","0.27","0.22","0.16","0.1298126984","6.96"
"2017/09/01","1","40.23583554","-119.5180767","1335","0","0","93.53","94.95","96.55","54.58","59.31","58.74","0.28","0.23","0.17","0.1298126984","6.94"
"2017/09/01","1","40.19583456","-119.445364","1336","0","0","86.12","88.39","89.4","47.7","52.19","52.45","0.37","0.31","0.22","0.1298126984","6.28"
"2017/09/01","1","40.17083415","-119.3904485","1337","0","0","93.08","95.95","97.02","55.75","60.51","61.82","0.28","0.23","0.17","0.1298126984","6.15"
"2017/09/01","1","40.27291753","-119.5568308","1338","0","0","94.98","96.27","97.91","55.61","60.37","59.49","0.27","0.22","0.16","0.1298126984","6.97"
"2017/09/01","1","40.25416725","-119.5318869","1339","0","0","93.59","94.98","96.58","54.48","59.22","58.55","0.28","0.23","0.17","0.1298126984","6.95"
"2017/09/01","1","40.21250121","-119.4583649","1340","0","0","87.64","89.78","90.87","48.91","53.62","53.58","0.35","0.29","0.21","0.1298126984","6.63"
"2017/09/01","1","40.19583353","-119.4235433","1341","0","0","87.3","89.57","90.61","48.94","53.46","53.74","0.35","0.29","0.21","0.1298126984","6.28"
"2017/09/01","1","40.18125133","-119.4005971","1342","0","0","92.51","94.75","95.86","54.22","58.76","59.13","0.29","0.24","0.18","0.1298126984","6.28"
"2017/09/01","1","40.25416687","-119.5155077","1343","0","0","92.58","94.04","95.58","53.55","58.32","57.73","0.29","0.24","0.17","0.1298126984","6.93"
"2017/09/01","1","40.2395861","-119.5006802","1344","0","0","91.62","93.12","94.66","52.72","57.5","56.99","0.3","0.25","0.18","0.1298126984","6.92"
"2017/09/01","1","40.2166671","-119.4493399","1345","0","0","89.61","91.27","92.74","50.98","55.83","55.48","0.32","0.26","0.19","0.1298126984","6.89"
"2017/09/01","1","40.20416687","-119.4273114","1346","0","0","86.57","87.93","89.69","48.32","53.03","52.85","0.36","0.27","0.21","0.1298126984","6.69"
"2017/09/01","1","40.17083353","-119.3686367","1347","0","0","94.63","97.5","98.58","57.34","62.15","63.37","0.26","0.22","0.16","0.1298126984","6.15"
"2017/09/01","1","40.27916687","-119.5487657","1348","0","0","94.31","95.97","97.21","54.86","59.57","58.62","0.28","0.23","0.17","0.1298126984","7.53"
"2017/09/01","1","40.22500043","-119.4531187","1349","0","0","89.62","91.28","92.74","50.95","55.81","55.43","0.32","0.26","0.19","0.1298126984","6.88"
"2017/09/01","1","40.17083353","-119.3577309","1350","0","0","94.87","97.75","98.84","57.61","62.43","63.61","0.26","0.22","0.16","0.1298126984","6.15"
"2017/09/01","1","40.27916687","-119.5378425","1351","0","0","94.03","95.73","96.94","54.65","59.37","58.49","0.28","0.23","0.17","0.1298126984","7.52"
"2017/09/01","1","40.26666813","-119.5266715","1352","0","0","93.55","94.98","96.53","54.41","59.19","58.52","0.28","0.23","0.17","0.1298126984","6.93"
"2017/09/01","1","40.18750184","-119.3870549","1353","0","0","94.19","96.43","97.54","55.9","60.48","60.81","0.28","0.23","0.17","0.1298126984","6.29"
"2017/09/01","1","40.2541679","-119.4936706","1354","0","0","89.86","91.43","92.9","50.94","55.75","55.25","0.32","0.26","0.19","0.1298126984","6.9"
"2017/09/01","1","40.23958472","-119.4706574","1355","0","0","88.05","89.69","91.14","49.28","54.11","53.69","0.34","0.28","0.2","0.1298126984","6.89"
"2017/09/01","1","40.28750059","-119.5361928","1356","0","0","93.05","94.77","95.97","53.67","58.41","57.56","0.29","0.24","0.17","0.1298126984","7.52"
"2017/09/01","1","40.25416687","-119.4718311","1357","0","0","89.7","91.35","92.77","50.86","55.72","55.29","0.32","0.26","0.19","0.1298126984","6.88"
"2017/09/01","1","40.24583456","-119.4680407","1358","0","0","87.87","89.53","90.95","49.08","53.93","53.51","0.34","0.28","0.2","0.1298126984","6.88"
"2017/09/01","1","40.27083518","-119.5012698","1359","0","0","91.55","93.36","94.49","52.38","57.12","56.43","0.3","0.25","0.18","0.1298126984","7.5"
"2017/09/01","1","40.2625002","-119.4647056","1360","0","0","89.64","91.54","92.62","50.65","55.41","54.82","0.32","0.26","0.19","0.1298126984","7.49"
"2017/09/01","1","40.28035902","-119.4931345","1361","0","0","92.13","93.97","95.08","52.99","57.77","57.12","0.3","0.24","0.18","0.1298126984","7.5"
"2017/09/01","1","40.2625002","-119.4537851","1362","0","0","89.87","91.79","92.86","50.92","55.69","55.12","0.32","0.26","0.19","0.1298126984","7.48"
"2017/09/01","1","40.2541679","-119.449994","1363","0","0","90.17","91.89","93.27","51.42","56.32","55.92","0.31","0.26","0.19","0.1298126984","6.85"
"2017/09/01","1","40.27916749","-119.4723037","1364","0","0","93.37","95.25","96.34","54.32","59.13","58.55","0.28","0.23","0.17","0.1298126984","7.49"
"2017/09/01","1","40.2625002","-119.4428647","1365","0","0","92.13","94.06","95.12","53.21","58","57.44","0.3","0.24","0.18","0.1298126984","7.48"
"2017/09/01","1","40.27500044","-119.454019","1366","0","0","90.65","92.58","93.64","51.68","56.5","55.95","0.31","0.25","0.19","0.1298126984","7.48"
"2017/09/01","1","40.2625002","-119.4319442","1367","0","0","92.43","94.37","95.43","53.54","58.35","57.8","0.29","0.24","0.17","0.1298126984","7.47"
"2017/09/01","1","40.28472303","-119.4639154","1368","0","0","93.42","95.33","96.4","54.4","59.24","58.69","0.28","0.23","0.17","0.1298126984","7.48"
"2017/09/01","1","40.32916942","-119.2710914","1369","0","0","90.34","92.56","93.86","51.82","57.53","54.91","0.32","0.24","0.18","0.1298126984","6.5"
"2017/09/01","1","40.36666813","-119.2663301","1370","0","0","88.4","91.28","92.69","50.6","56.16","53.9","0.34","0.25","0.19","0.1298126984","6.71"
"2017/09/01","1","40.41250059","-119.2763829","1371","0","0","88.13","90.84","92.31","50.17","55.46","53.49","0.34","0.27","0.2","0.1298126984","6.98"
"2017/09/01","1","40.39583519","-119.2413835","1372","0","0","89.26","92.12","93.49","51.56","57.01","54.75","0.33","0.24","0.18","0.1298126984","6.72"
"2017/09/01","1","40.41666749","-119.2618782","1373","0","0","86.43","89.14","90.58","48.53","53.79","51.79","0.36","0.29","0.21","0.1298126984","6.97"
"2017/09/01","1","40.39583354","-119.2194978","1374","0","0","91.68","94.47","95.8","53.96","59.34","57.08","0.3","0.22","0.17","0.1298126984","6.72"
"2017/09/01","1","40.4041679","-119.2233138","1375","0","0","90.75","93.55","94.88","53.05","58.42","56.16","0.31","0.23","0.17","0.1298126984","6.72"
"2017/09/01","1","40.4208352","-119.2419002","1376","0","0","87.16","89.83","91.22","49.28","54.51","52.45","0.35","0.28","0.2","0.1298126984","6.95"
"2017/09/01","1","40.42083455","-119.2145341","1377","0","0","91.46","94.22","95.51","53.77","59.07","56.81","0.31","0.22","0.17","0.1298126984","6.72"
"2017/09/01","1","39.72083411","-117.7301402","1378","0.0008","0.0008","72.27","87.7","89.17","47.85","57.46","57.16","0.48","0.24","0.23","0.1298126984","7.87"
"2017/09/01","1","39.73750019","-117.7477676","1379","0.0016","0.0016","73.63","87.32","88.91","49.33","60","59.87","0.42","0.22","0.2","0.1298126984","7.33"
"2017/09/01","1","39.73750019","-117.7369307","1380","0.0015","0.0015","73.33","87.02","88.58","48.91","59.62","59.45","0.43","0.23","0.21","0.1298126984","7.34"
"2017/09/01","1","39.72083511","-117.7084729","1381","0.0007","0.0007","73.43","88.9","90.34","49.01","58.57","58.34","0.46","0.23","0.22","0.1298126984","7.84"
"2017/09/01","1","39.73750057","-117.7206759","1382","0.0007","0.0007","72.93","88.38","89.83","48.42","58.09","57.82","0.47","0.23","0.23","0.1298126984","7.86"
"2017/09/01","1","39.72083411","-117.6868033","1383","0.0007","0.0007","74","89.5","90.92","49.56","59.12","58.91","0.45","0.22","0.22","0.1298126984","7.81"
"2017/09/01","1","39.72916782","-117.6847746","1384","0.0007","0.0007","74.62","90.14","91.54","50.15","59.7","59.54","0.44","0.22","0.21","0.1298126984","7.81"
"2017/06/19","0","40.82320271","-119.298404","1385","0.0234","0","86.35","89.63","83.17","56.72","60.04","58.02","0.45","0.43","0.37","0.1298126984","6.65"
"2017/07/28","0","39.89458953","-116.7563314","1386","0.0005","0.0005","82.54","83.02","86.55","51.85","51.72","52.98","0.55","0.6","0.49","0.1298126984","5.24"
"2017/08/11","0","41.14432312","-121.3324522","1387","0.0002","0.0002","86.83","86.54","83.19","50.79","54.22","51.79","0.58","0.57","0.62","0.1298126984","3.08"
"2017/07/09","0","41.22994192","-119.5845411","1388","0","0","92.04","89.6","90.22","62.4","61.36","58.71","0.18","0.25","0.2","0.1298126984","5.77"
"2017/07/09","0","39.87082647","-123.6537547","1389","0","0","92.59","90.8","83.31","45.86","45.5","44.45","0.57","0.61","0.66","0.1298126984","1.6"
"2017/08/22","0","41.51159462","-119.5006433","1390","0","0","81.69","80.9","85.01","54.22","49.89","51.19","0.27","0.23","0.19","0.1298126984","5.33"
"2017/07/15","0","40.54466206","-119.1637784","1391","0","0","94.97","94.94","93.03","57.52","62.35","57.67","0.22","0.23","0.23","0.1298126984","6.02"
"2017/07/30","0","40.56122844","-121.5728365","1393","0","0","83.59","81.64","77.27","46.68","47.18","45.53","0.46","0.46","0.52","0.1298126984","2.93"
"2017/07/07","0","41.41463869","-118.1792177","1395","0","0","93.74","95.78","94.89","73.31","70.38","72.35","0.14","0.18","0.19","0.1298126984","6.84"
"2017/08/07","0","40.97922527","-116.4600036","1396","0","0","89.7","93.58","94.43","66.49","56.91","59.23","0.21","0.23","0.2","0.1298126984","3.98"
"2017/06/09","0","41.56526443","-118.3256825","1397","0","0","83.08","84.98","76.43","59.75","63.45","58.65","0.16","0.22","0.38","0.1298126984","6.65"
"2017/06/19","0","40.96578209","-119.7381092","1398","0.0203","0","81.85","85.09","78.95","55.44","56.29","55.7","0.47","0.48","0.38","0.1298126984","7"
"2017/06/28","0","40.61663871","-121.6499227","1400","0","0","76.72","84.81","92.11","42.32","47.74","58.57","0.55","0.56","0.4","0.1298126984","3.51"
"2017/07/29","0","41.06143598","-116.4223127","1402","0.03420304762","0.0318","82.08","84.12","83.78","58.2","56.73","54.48","0.44","0.43","0.5","0.1298126984","9.14"
"2017/08/21","0","41.41298946","-117.5518193","1405","0.003","0","91.52","90.1","86.35","63.59","68.58","65.23","0.15","0.17","0.22","0.1298126984","6.32"
"2017/07/21","0","39.60389559","-123.2293619","1406","0.002","0.0008","81.08","79.97","85.96","44.7","43.81","44.53","0.66","0.62","0.53","0.1298126984","2.37"
"2017/08/21","0","39.440989","-124.1872546","1407","0.0012","0.0009","66.47","62.83","62.8","50.77","49.54","51.46","0.85","0.93","0.94","0.1298126984","9.61"
"2017/08/06","0","39.82432118","-120.5786126","1408","0","0","85.26","90.87","92.34","57.78","58.77","58.09","0.41","0.46","0.42","0.1298126984","2.2"
"2017/06/26","0","41.5458524","-123.1074107","1409","0","0","89.84","85.59","82.31","57.27","55.77","52.05","0.42","0.39","0.46","0.1298126984","2.64"
"2017/06/10","0","39.62054664","-122.5092219","1411","0.0011","0.0011","58.78","81.05","86.66","53.18","53.23","58.86","0.77","0.41","0.37","0.1298126984","5.91"
"2017/08/09","0","41.50259711","-116.9261856","1414","0.0022","0.0022","85.42","79.78","91.39","57.59","58.67","61.77","0.39","0.3","0.13","0.1298126984","8.19"
"2017/07/31","0","40.66664156","-121.5641838","1415","0","0","86.47","84.92","82.99","52.3","49.43","49.63","0.41","0.44","0.45","0.1298126984","2.96"
"2017/06/21","0","40.61849606","-121.6805949","1416","0","0","89.05","88.06","79.04","57.13","57.99","58.83","0.54","0.47","0.64","0.1298126984","2.53"
"2017/08/15","0","41.06625609","-117.0824749","1417","0.005002285714","0.001802285714","88.37","91.41","91.83","59.9","60.35","61.43","0.27","0.23","0.27","0.1298126984","6.27"
"2017/07/09","0","40.23809569","-123.0971717","1418","0","0","94.7","93.67","89.42","53.08","48.13","55.37","0.31","0.4","0.43","0.1298126984","2.36"
"2017/07/21","0","41.50184779","-118.7895591","1419","0","0","88.78","87.96","90.75","58.13","58.15","60.66","0.13","0.17","0.15","0.1298126984","7.31"
"2017/07/10","0","41.20612188","-116.4751167","1420","0","0","90.4","91.51","87.77","62.61","58.08","55.52","0.29","0.29","0.25","0.1298126984","8.39"
"2017/07/17","0","39.9424806","-120.36002","1421","0","0","85.19","85.55","83.14","50.81","46.76","45.79","0.37","0.4","0.41","0.1298126984","3.5"
"2017/08/21","0","41.37585799","-121.2405387","1422","0","0","85.31","90.42","87.89","56.71","53.02","52.71","0.32","0.31","0.33","0.1298126984","3.82"
"2017/07/21","0","39.50218203","-123.6338355","1424","0","0","75.54","80.04","87.42","48.89","48.66","49.4","0.69","0.67","0.57","0.1298126984","2.6"
"2017/08/22","0","39.80371729","-124.3202515","1425","0","0","76.82","86.55757778","87.59","53.35","52.27","52.6","0.3529047619","0.3555174603","0.358","0.1298126984","5.461990476"
"2017/06/08","0","40.11418297","-116.9725151","1427","0","0","82.53","76.34","76.48","54.57","53.18","44.46","0.23","0.25","0.26","0.1298126984","6.44"
"2017/06/19","0","39.80290047","-117.7064659","1428","0.0277","0","84.24","84.41","78.25","54.49","59.4","50.96","0.37","0.35","0.32","0.1298126984","6.99"
"2017/07/08","0","41.71657316","-118.263479","1429","0","0","91.74","92.19","93.12","72.73","72.56","68.54","0.18","0.15","0.17","0.1298126984","5.34"
"2017/08/12","0","40.46243145","-121.5954284","1431","0.0006","0","76.4","76.39","76.17","44.96","44.78","45.49","0.69","0.76","0.74","0.1298126984","2.56"
"2017/07/06","0","40.39713165","-116.2414682","1434","0","0","93.62","91.71","89.56","62.28","59.54","57.51","0.24","0.23","0.24","0.1298126984","6.32"
"2017/06/21","0","40.64218744","-119.7118778","1438","0.0006","0.0006","98.04","91.69","88.87","60.04","63.78","57.03","0.3","0.36","0.43","0.1298126984","6.99"
"2017/06/20","0","40.27029473","-119.2169306","1439","0.0388","0","91.3","85.81","90.18","61.73","55.76","58.27","0.37","0.45","0.45","0.1298126984","6.94"
"2017/07/09","0","40.20279725","-123.598913","1442","0","0","91.35","96.98","93.91","52.59","54.07","53.74","0.57","0.53","0.52","0.1298126984","1.63"
"2017/08/15","0","40.72052954","-118.3848804","1444","0","0","90.95","92.49","93.36","62.39","62.43","61.09","0.27","0.23","0.26","0.1298126984","7.19"
"2017/06/24","0","40.04155535","-123.1637063","1445","0","0","93.77","88.74","83.38","54.92","54.96","51.22","0.43","0.65","0.68","0.1298126984","2.99"
"2017/06/18","0","41.57821786","-118.9952661","1448","0.0267","0","76.61","71.29","67.49","50.09","49.92","45.8","0.59","0.48","0.45","0.1298126984","8.35"
